"h_loc07_id";"form";"dmbreite";"laenge";"hoehe";"grabzahl";"steinkranz";"kreisgraben";"pfosten";"stele";"stratigraphie";"h_bem";"pfostenstellungen"
12499;384;0;0;0;0;f;f;f;f;f;"leer";f
12500;384;0;0;0;0;f;f;f;f;f;"leer";f
12501;384;0;0;0;0;f;f;f;f;f;"leer";f
12502;384;0;0;0;0;f;f;f;f;f;"leer";f
12503;384;0;0;0;0;f;f;f;f;f;"leer";f
12504;384;0;0;0;0;f;f;f;f;f;"leer";f
12505;384;0;0;0;0;f;f;f;f;f;"leer";f
12506;384;0;0;0;0;f;f;f;f;f;"leer";f
12507;384;0;0;0;0;f;f;f;f;f;"leer";f
12508;384;0;0;0;0;f;f;f;f;f;"leer";f
12509;384;0;0;0;0;f;f;f;f;f;"leer";f
12511;384;0;0;0;0;f;f;f;f;f;"leer";f
12512;384;0;0;0;0;f;f;f;f;f;"leer";f
12513;384;0;0;0;0;f;f;f;f;f;"leer";f
12514;384;0;0;0;0;f;f;f;f;f;"leer";f
12515;384;0;0;0;0;f;f;f;f;f;"leer";f
12516;384;0;0;0;0;f;f;f;f;f;"leer";f
12517;384;0;0;0;0;f;f;f;f;f;"leer";f
12518;384;0;0;0;0;f;f;f;f;f;"leer";f
12335;384;0;0;0;0;f;f;f;f;f;"leer";f
12336;384;0;0;0;0;f;f;f;f;f;"leer";f
12337;384;0;0;0;0;f;f;f;f;f;"leer";f
12338;384;0;0;0;0;f;f;f;f;f;"leer";f
12339;384;0;0;0;0;f;f;f;f;f;"leer";f
12340;384;0;0;0;0;f;f;f;f;f;"leer";f
12341;384;0;0;0;0;f;f;f;f;f;"leer";f
12342;384;0;0;0;0;f;f;f;f;f;"leer";f
12343;384;0;0;0;0;f;f;f;f;f;"leer";f
12344;384;0;0;0;0;f;f;f;f;f;"leer";f
12345;384;0;0;0;0;f;f;f;f;f;"leer";f
12942;384;40;0;1;0;f;t;f;f;f;"leer
";f
12346;384;0;0;0;0;f;f;f;f;f;"leer";f
5563;380;0;0;0;0;f;f;f;f;f;"leer

";f
12347;384;0;0;0;0;f;f;f;f;f;"leer";f
12348;384;0;0;0;0;f;f;f;f;f;"leer";f
12349;384;0;0;0;0;f;f;f;f;f;"leer";f
12350;384;0;0;0;0;f;f;f;f;f;"leer";f
12351;384;0;0;0;0;f;f;f;f;f;"leer";f
12352;384;0;0;0;0;f;f;f;f;f;"leer";f
12353;384;0;0;0;0;f;f;f;f;f;"leer";f
12354;384;0;0;0;0;f;f;f;f;f;"leer";f
12355;384;0;0;0;0;f;f;f;f;f;"leer";f
12356;384;0;0;0;0;f;f;f;f;f;"leer";f
12357;384;0;0;0;0;f;f;f;f;f;"leer";f
12358;384;0;0;0;0;f;f;f;f;f;"leer";f
12359;384;0;0;0;0;f;f;f;f;f;"leer";f
12360;384;0;0;0;0;f;f;f;f;f;"leer";f
12361;384;0;0;0;0;f;f;f;f;f;"leer";f
12362;384;0;0;0;0;f;f;f;f;f;"leer";f
12363;384;0;0;0;0;f;f;f;f;f;"leer";f
12364;384;0;0;0;0;f;f;f;f;f;"leer";f
12365;384;0;0;0;0;f;f;f;f;f;"leer";f
12366;384;0;0;0;0;f;f;f;f;f;"leer";f
12367;384;0;0;0;0;f;f;f;f;f;"leer";f
12368;384;0;0;0;0;f;f;f;f;f;"leer";f
12369;384;0;0;0;0;f;f;f;f;f;"leer";f
12370;384;0;0;0;0;f;f;f;f;f;"leer";f
12371;384;0;0;0;0;f;f;f;f;f;"leer";f
12372;384;0;0;0;0;f;f;f;f;f;"leer";f
12373;384;0;0;0;0;f;f;f;f;f;"leer";f
12374;384;0;0;0;0;f;f;f;f;f;"leer";f
12375;384;0;0;0;0;f;f;f;f;f;"leer";f
12376;384;0;0;0;0;f;f;f;f;f;"leer";f
12377;384;0;0;0;0;f;f;f;f;f;"leer";f
12378;384;0;0;0;0;f;f;f;f;f;"leer";f
12379;384;0;0;0;0;f;f;f;f;f;"leer";f
12380;384;0;0;0;0;f;f;f;f;f;"leer";f
12382;384;0;0;0;0;f;f;f;f;f;"leer";f
12383;384;0;0;0;0;f;f;f;f;f;"leer";f
12384;384;0;0;0;0;f;f;f;f;f;"leer";f
12385;384;0;0;0;0;f;f;f;f;f;"leer";f
12386;384;0;0;0;0;f;f;f;f;f;"leer";f
12387;384;0;0;0;0;f;f;f;f;f;"leer";f
12388;384;0;0;0;0;f;f;f;f;f;"leer";f
12389;384;0;0;0;0;f;f;f;f;f;"leer";f
12390;384;0;0;0;0;f;f;f;f;f;"leer";f
12391;384;0;0;0;0;f;f;f;f;f;"leer";f
12392;384;0;0;0;0;f;f;f;f;f;"leer";f
12393;384;0;0;0;0;f;f;f;f;f;"leer";f
12394;384;0;0;0;0;f;f;f;f;f;"leer";f
12395;384;0;0;0;0;f;f;f;f;f;"leer";f
12396;384;0;0;0;0;f;f;f;f;f;"leer";f
12397;384;0;0;0;0;f;f;f;f;f;"leer";f
12398;384;0;0;0;0;f;f;f;f;f;"leer";f
12399;384;0;0;0;0;f;f;f;f;f;"leer";f
12400;384;0;0;0;0;f;f;f;f;f;"leer";f
12401;384;0;0;0;0;f;f;f;f;f;"leer";f
12402;384;0;0;0;0;f;f;f;f;f;"leer";f
12403;384;0;0;0;0;f;f;f;f;f;"leer";f
12404;384;0;0;0;0;f;f;f;f;f;"leer";f
12405;384;0;0;0;0;f;f;f;f;f;"leer";f
12406;384;0;0;0;0;f;f;f;f;f;"leer";f
12407;384;0;0;0;0;f;f;f;f;f;"leer";f
12408;384;0;0;0;0;f;f;f;f;f;"leer";f
12409;384;0;0;0;0;f;f;f;f;f;"leer";f
12410;384;0;0;0;0;f;f;f;f;f;"leer";f
12411;384;0;0;0;0;f;f;f;f;f;"leer";f
12412;384;0;0;0;0;f;f;f;f;f;"leer";f
12413;384;0;0;0;0;f;f;f;f;f;"leer";f
12414;384;0;0;0;0;f;f;f;f;f;"leer";f
12415;384;0;0;0;0;f;f;f;f;f;"leer";f
12416;384;0;0;0;0;f;f;f;f;f;"leer";f
12417;384;0;0;0;0;f;f;f;f;f;"leer";f
12418;384;0;0;0;0;f;f;f;f;f;"leer";f
12419;384;0;0;0;0;f;f;f;f;f;"leer";f
12420;384;0;0;0;0;f;f;f;f;f;"leer";f
12421;384;0;0;0;0;f;f;f;f;f;"leer";f
12422;384;0;0;0;0;f;f;f;f;f;"leer";f
12243;384;0;0;0;0;f;f;f;f;f;"leer";f
12244;384;0;0;0;0;f;f;f;f;f;"leer";f
12245;384;0;0;0;0;f;f;f;f;f;"leer";f
12246;384;0;0;0;0;f;f;f;f;f;"leer";f
12247;384;0;0;0;0;f;f;f;f;f;"leer";f
12248;384;0;0;0;0;f;f;f;f;f;"leer";f
12249;384;0;0;0;0;f;f;f;f;f;"leer";f
12250;384;0;0;0;0;f;f;f;f;f;"leer";f
12941;384;20;0;1;0;f;f;f;f;f;"leer
";f
12251;384;0;0;0;0;f;f;f;f;f;"leer";f
5564;380;0;0;0;0;f;f;f;f;f;"leer

";f
12252;384;0;0;0;0;f;f;f;f;f;"leer";f
12253;384;0;0;0;0;f;f;f;f;f;"leer";f
12254;384;0;0;0;0;f;f;f;f;f;"leer";f
12255;384;0;0;0;0;f;f;f;f;f;"leer";f
12256;384;0;0;0;0;f;f;f;f;f;"leer";f
12257;384;0;0;0;0;f;f;f;f;f;"leer";f
12258;384;0;0;0;0;f;f;f;f;f;"leer";f
12259;384;0;0;0;0;f;f;f;f;f;"leer";f
12260;384;0;0;0;0;f;f;f;f;f;"leer";f
12261;384;0;0;0;0;f;f;f;f;f;"leer";f
12262;384;0;0;0;0;f;f;f;f;f;"leer";f
12263;384;0;0;0;0;f;f;f;f;f;"leer";f
12264;384;0;0;0;0;f;f;f;f;f;"leer";f
12265;384;0;0;0;0;f;f;f;f;f;"leer";f
12266;384;0;0;0;0;f;f;f;f;f;"leer";f
12267;384;0;0;0;0;f;f;f;f;f;"leer";f
12268;384;0;0;0;0;f;f;f;f;f;"leer";f
12269;384;0;0;0;0;f;f;f;f;f;"leer";f
12270;384;0;0;0;0;f;f;f;f;f;"leer";f
12271;384;0;0;0;0;f;f;f;f;f;"leer";f
12272;384;0;0;0;0;f;f;f;f;f;"leer";f
12273;384;0;0;0;0;f;f;f;f;f;"leer";f
12274;384;0;0;0;0;f;f;f;f;f;"leer";f
12275;384;0;0;0;0;f;f;f;f;f;"leer";f
12276;384;0;0;0;0;f;f;f;f;f;"leer";f
12277;384;0;0;0;0;f;f;f;f;f;"leer";f
12278;384;0;0;0;0;f;f;f;f;f;"leer";f
12279;384;0;0;0;0;f;f;f;f;f;"leer";f
12280;384;0;0;0;0;f;f;f;f;f;"leer";f
12281;384;0;0;0;0;f;f;f;f;f;"leer";f
12282;384;0;0;0;0;f;f;f;f;f;"leer";f
12283;384;0;0;0;0;f;f;f;f;f;"leer";f
12284;384;0;0;0;0;f;f;f;f;f;"leer";f
12285;384;0;0;0;0;f;f;f;f;f;"leer";f
12286;384;0;0;0;0;f;f;f;f;f;"leer";f
12287;384;0;0;0;0;f;f;f;f;f;"leer";f
12288;384;0;0;0;0;f;f;f;f;f;"leer";f
12289;384;0;0;0;0;f;f;f;f;f;"leer";f
12290;384;0;0;0;0;f;f;f;f;f;"leer";f
12291;384;0;0;0;0;f;f;f;f;f;"leer";f
12292;384;0;0;0;0;f;f;f;f;f;"leer";f
12293;384;0;0;0;0;f;f;f;f;f;"leer";f
12294;384;0;0;0;0;f;f;f;f;f;"leer";f
12295;384;0;0;0;0;f;f;f;f;f;"leer";f
12296;384;0;0;0;0;f;f;f;f;f;"leer";f
12297;384;0;0;0;0;f;f;f;f;f;"leer";f
12298;384;0;0;0;0;f;f;f;f;f;"leer";f
12299;384;0;0;0;0;f;f;f;f;f;"leer";f
12300;384;0;0;0;0;f;f;f;f;f;"leer";f
12301;384;0;0;0;0;f;f;f;f;f;"leer";f
12302;384;0;0;0;0;f;f;f;f;f;"leer";f
12303;384;0;0;0;0;f;f;f;f;f;"leer";f
12304;384;0;0;0;0;f;f;f;f;f;"leer";f
12305;384;0;0;0;0;f;f;f;f;f;"leer";f
12306;384;0;0;0;0;f;f;f;f;f;"leer";f
12307;384;0;0;0;0;f;f;f;f;f;"leer";f
12308;384;0;0;0;0;f;f;f;f;f;"leer";f
12309;384;0;0;0;0;f;f;f;f;f;"leer";f
12310;384;0;0;0;0;f;f;f;f;f;"leer";f
12311;384;0;0;0;0;f;f;f;f;f;"leer";f
12312;384;0;0;0;0;f;f;f;f;f;"leer";f
12313;384;0;0;0;0;f;f;f;f;f;"leer";f
12316;384;0;0;0;0;f;f;f;f;f;"leer";f
12317;384;0;0;0;0;f;f;f;f;f;"leer";f
12318;384;0;0;0;0;f;f;f;f;f;"leer";f
12319;384;0;0;0;0;f;f;f;f;f;"leer";f
12320;384;0;0;0;0;f;f;f;f;f;"leer";f
12321;384;0;0;0;0;f;f;f;f;f;"leer";f
12322;384;0;0;0;0;f;f;f;f;f;"leer";f
12323;384;0;0;0;0;f;f;f;f;f;"leer";f
12324;384;0;0;0;0;f;f;f;f;f;"leer";f
12325;384;0;0;0;0;f;f;f;f;f;"leer";f
12326;384;0;0;0;0;f;f;f;f;f;"leer";f
12327;384;0;0;0;0;f;f;f;f;f;"leer";f
12328;384;0;0;0;0;f;f;f;f;f;"leer";f
12329;384;0;0;0;0;f;f;f;f;f;"leer";f
12330;384;0;0;0;0;f;f;f;f;f;"leer";f
12331;384;0;0;0;0;f;f;f;f;f;"leer";f
12332;384;0;0;0;0;f;f;f;f;f;"leer";f
12333;384;0;0;0;0;f;f;f;f;f;"leer";f
12334;384;0;0;0;0;f;f;f;f;f;"leer";f
12151;384;0;0;0;0;f;f;f;f;f;"leer";f
12152;384;0;0;0;0;f;f;f;f;f;"leer";f
12153;384;0;0;0;0;f;f;f;f;f;"leer";f
12154;384;0;0;0;0;f;f;f;f;f;"leer";f
12155;384;0;0;0;0;f;f;f;f;f;"leer";f
12156;384;0;0;0;0;f;f;f;f;f;"leer";f
12940;384;25;0;0;0;f;f;f;f;f;"leer
";f
5565;380;0;0;0;0;f;f;f;f;f;"leer
";f
12157;384;0;0;0;0;f;f;f;f;f;"leer";f
12158;384;0;0;0;0;f;f;f;f;f;"leer";f
12159;384;0;0;0;0;f;f;f;f;f;"leer";f
12160;384;0;0;0;0;f;f;f;f;f;"leer";f
12161;384;0;0;0;0;f;f;f;f;f;"leer";f
12162;384;0;0;0;0;f;f;f;f;f;"leer";f
12163;384;0;0;0;0;f;f;f;f;f;"leer";f
12164;384;0;0;0;0;f;f;f;f;f;"leer";f
12165;384;0;0;0;0;f;f;f;f;f;"leer";f
12166;384;0;0;0;0;f;f;f;f;f;"leer";f
12167;384;0;0;0;0;f;f;f;f;f;"leer";f
12168;384;0;0;0;0;f;f;f;f;f;"leer";f
12169;384;0;0;0;0;f;f;f;f;f;"leer";f
12170;384;0;0;0;0;f;f;f;f;f;"leer";f
12171;384;0;0;0;0;f;f;f;f;f;"leer";f
12172;384;0;0;0;0;f;f;f;f;f;"leer";f
12173;384;0;0;0;0;f;f;f;f;f;"leer";f
12174;384;0;0;0;0;f;f;f;f;f;"leer";f
12175;384;0;0;0;0;f;f;f;f;f;"leer";f
12176;384;0;0;0;0;f;f;f;f;f;"leer";f
12177;384;0;0;0;0;f;f;f;f;f;"leer";f
12178;384;0;0;0;0;f;f;f;f;f;"leer";f
12179;384;0;0;0;0;f;f;f;f;f;"leer";f
12180;384;0;0;0;0;f;f;f;f;f;"leer";f
12181;384;0;0;0;0;f;f;f;f;f;"leer";f
12182;384;0;0;0;0;f;f;f;f;f;"leer";f
12183;384;0;0;0;0;f;f;f;f;f;"leer";f
12184;384;0;0;0;0;f;f;f;f;f;"leer";f
12185;384;0;0;0;0;f;f;f;f;f;"leer";f
12186;384;0;0;0;0;f;f;f;f;f;"leer";f
12187;384;0;0;0;0;f;f;f;f;f;"leer";f
12188;384;0;0;0;0;f;f;f;f;f;"leer";f
12189;384;0;0;0;0;f;f;f;f;f;"leer";f
12190;384;0;0;0;0;f;f;f;f;f;"leer";f
12191;384;0;0;0;0;f;f;f;f;f;"leer";f
12192;384;0;0;0;0;f;f;f;f;f;"leer";f
12193;384;0;0;0;0;f;f;f;f;f;"leer";f
12194;384;0;0;0;0;f;f;f;f;f;"leer";f
12195;384;0;0;0;0;f;f;f;f;f;"leer";f
12196;384;0;0;0;0;f;f;f;f;f;"leer";f
12197;384;0;0;0;0;f;f;f;f;f;"leer";f
12198;384;0;0;0;0;f;f;f;f;f;"leer";f
12199;384;0;0;0;0;f;f;f;f;f;"leer";f
12200;384;0;0;0;0;f;f;f;f;f;"leer";f
12201;384;0;0;0;0;f;f;f;f;f;"leer";f
12202;384;0;0;0;0;f;f;f;f;f;"leer";f
12203;384;0;0;0;0;f;f;f;f;f;"leer";f
12204;384;0;0;0;0;f;f;f;f;f;"leer";f
12205;384;0;0;0;0;f;f;f;f;f;"leer";f
12206;384;0;0;0;0;f;f;f;f;f;"leer";f
12207;384;0;0;0;0;f;f;f;f;f;"leer";f
12208;384;0;0;0;0;f;f;f;f;f;"leer";f
12209;384;0;0;0;0;f;f;f;f;f;"leer";f
12210;384;0;0;0;0;f;f;f;f;f;"leer";f
12211;384;0;0;0;0;f;f;f;f;f;"leer";f
12212;384;0;0;0;0;f;f;f;f;f;"leer";f
12213;384;0;0;0;0;f;f;f;f;f;"leer";f
12214;384;0;0;0;0;f;f;f;f;f;"leer";f
12215;384;0;0;0;0;f;f;f;f;f;"leer";f
12216;384;0;0;0;0;f;f;f;f;f;"leer";f
12217;384;0;0;0;0;f;f;f;f;f;"leer";f
12218;384;0;0;0;0;f;f;f;f;f;"leer";f
12219;384;0;0;0;0;f;f;f;f;f;"leer";f
12220;384;0;0;0;0;f;f;f;f;f;"leer";f
12221;384;0;0;0;0;f;f;f;f;f;"leer";f
12222;384;0;0;0;0;f;f;f;f;f;"leer";f
12223;384;0;0;0;0;f;f;f;f;f;"leer";f
12224;384;0;0;0;0;f;f;f;f;f;"leer";f
12225;384;0;0;0;0;f;f;f;f;f;"leer";f
12226;384;0;0;0;0;f;f;f;f;f;"leer";f
12227;384;0;0;0;0;f;f;f;f;f;"leer";f
12228;384;0;0;0;0;f;f;f;f;f;"leer";f
12229;384;0;0;0;0;f;f;f;f;f;"leer";f
12230;384;0;0;0;0;f;f;f;f;f;"leer";f
12231;384;0;0;0;0;f;f;f;f;f;"leer";f
12232;384;0;0;0;0;f;f;f;f;f;"leer";f
12233;384;0;0;0;0;f;f;f;f;f;"leer";f
12234;384;0;0;0;0;f;f;f;f;f;"leer";f
12235;384;0;0;0;0;f;f;f;f;f;"leer";f
12236;384;0;0;0;0;f;f;f;f;f;"leer";f
12237;384;0;0;0;0;f;f;f;f;f;"leer";f
12238;384;0;0;0;0;f;f;f;f;f;"leer";f
12239;384;0;0;0;0;f;f;f;f;f;"leer";f
12240;384;0;0;0;0;f;f;f;f;f;"leer";f
12241;384;0;0;0;0;f;f;f;f;f;"leer";f
12242;384;0;0;0;0;f;f;f;f;f;"leer";f
12059;384;0;0;0;0;f;f;f;f;f;"leer";f
12060;384;0;0;0;0;f;f;f;f;f;"leer";f
12943;384;30;0;0;1;f;f;f;f;f;"
";f
5566;380;0;0;0;0;f;f;f;f;f;"leer
";f
12061;384;0;0;0;0;f;f;f;f;f;"leer";f
12062;384;0;0;0;0;f;f;f;f;f;"leer";f
12063;384;0;0;0;0;f;f;f;f;f;"leer";f
12064;384;0;0;0;0;f;f;f;f;f;"leer";f
12065;384;0;0;0;0;f;f;f;f;f;"leer";f
12066;384;0;0;0;0;f;f;f;f;f;"leer";f
12067;384;0;0;0;0;f;f;f;f;f;"leer";f
12068;384;0;0;0;0;f;f;f;f;f;"leer";f
12069;384;0;0;0;0;f;f;f;f;f;"leer";f
12070;384;0;0;0;0;f;f;f;f;f;"leer";f
12071;384;0;0;0;0;f;f;f;f;f;"leer";f
12073;384;0;0;0;0;f;f;f;f;f;"leer";f
12074;384;0;0;0;0;f;f;f;f;f;"leer";f
12075;384;0;0;0;0;f;f;f;f;f;"leer";f
12076;384;0;0;0;0;f;f;f;f;f;"leer";f
12077;384;0;0;0;0;f;f;f;f;f;"leer";f
12078;384;0;0;0;0;f;f;f;f;f;"leer";f
12079;384;0;0;0;0;f;f;f;f;f;"leer";f
12080;384;0;0;0;0;f;f;f;f;f;"leer";f
12081;384;0;0;0;0;f;f;f;f;f;"leer";f
12082;384;0;0;0;0;f;f;f;f;f;"leer";f
12083;384;0;0;0;0;f;f;f;f;f;"leer";f
12084;384;0;0;0;0;f;f;f;f;f;"leer";f
12085;384;0;0;0;0;f;f;f;f;f;"leer";f
12086;384;0;0;0;0;f;f;f;f;f;"leer";f
12087;384;0;0;0;0;f;f;f;f;f;"leer";f
12088;384;0;0;0;0;f;f;f;f;f;"leer";f
12089;384;0;0;0;0;f;f;f;f;f;"leer";f
12090;384;0;0;0;0;f;f;f;f;f;"leer";f
12091;384;0;0;0;0;f;f;f;f;f;"leer";f
12092;384;0;0;0;0;f;f;f;f;f;"leer";f
12093;384;0;0;0;0;f;f;f;f;f;"leer";f
12094;384;0;0;0;0;f;f;f;f;f;"leer";f
12095;384;0;0;0;0;f;f;f;f;f;"leer";f
12096;384;0;0;0;0;f;f;f;f;f;"leer";f
12097;384;0;0;0;0;f;f;f;f;f;"leer";f
12098;384;0;0;0;0;f;f;f;f;f;"leer";f
12099;384;0;0;0;0;f;f;f;f;f;"leer";f
12100;384;0;0;0;0;f;f;f;f;f;"leer";f
12101;384;0;0;0;0;f;f;f;f;f;"leer";f
12102;384;0;0;0;0;f;f;f;f;f;"leer";f
12103;384;0;0;0;0;f;f;f;f;f;"leer";f
12104;384;0;0;0;0;f;f;f;f;f;"leer";f
12105;384;0;0;0;0;f;f;f;f;f;"leer";f
12106;384;0;0;0;0;f;f;f;f;f;"leer";f
12107;384;0;0;0;0;f;f;f;f;f;"leer";f
12108;384;0;0;0;0;f;f;f;f;f;"leer";f
12109;384;0;0;0;0;f;f;f;f;f;"leer";f
12110;384;0;0;0;0;f;f;f;f;f;"leer";f
12111;384;0;0;0;0;f;f;f;f;f;"leer";f
12112;384;0;0;0;0;f;f;f;f;f;"leer";f
12113;384;0;0;0;0;f;f;f;f;f;"leer";f
12114;384;0;0;0;0;f;f;f;f;f;"leer";f
12115;384;0;0;0;0;f;f;f;f;f;"leer";f
12116;384;0;0;0;0;f;f;f;f;f;"leer";f
12117;384;0;0;0;0;f;f;f;f;f;"leer";f
12118;384;0;0;0;0;f;f;f;f;f;"leer";f
12119;384;0;0;0;0;f;f;f;f;f;"leer";f
12120;384;0;0;0;0;f;f;f;f;f;"leer";f
12121;384;0;0;0;0;f;f;f;f;f;"leer";f
12122;384;0;0;0;0;f;f;f;f;f;"leer";f
12123;384;0;0;0;0;f;f;f;f;f;"leer";f
12124;384;0;0;0;0;f;f;f;f;f;"leer";f
12125;384;0;0;0;0;f;f;f;f;f;"leer";f
12126;384;0;0;0;0;f;f;f;f;f;"leer";f
12127;384;0;0;0;0;f;f;f;f;f;"leer";f
12128;384;0;0;0;0;f;f;f;f;f;"leer";f
12129;384;0;0;0;0;f;f;f;f;f;"leer";f
12130;384;0;0;0;0;f;f;f;f;f;"leer";f
12131;384;0;0;0;0;f;f;f;f;f;"leer";f
12132;384;0;0;0;0;f;f;f;f;f;"leer";f
12133;384;0;0;0;0;f;f;f;f;f;"leer";f
12134;384;0;0;0;0;f;f;f;f;f;"leer";f
12135;384;0;0;0;0;f;f;f;f;f;"leer";f
12136;384;0;0;0;0;f;f;f;f;f;"leer";f
12137;384;0;0;0;0;f;f;f;f;f;"leer";f
12138;384;0;0;0;0;f;f;f;f;f;"leer";f
12139;384;0;0;0;0;f;f;f;f;f;"leer";f
12140;384;0;0;0;0;f;f;f;f;f;"leer";f
12141;384;0;0;0;0;f;f;f;f;f;"leer";f
12142;384;0;0;0;0;f;f;f;f;f;"leer";f
12144;384;0;0;0;0;f;f;f;f;f;"leer";f
12145;384;0;0;0;0;f;f;f;f;f;"leer";f
12146;384;0;0;0;0;f;f;f;f;f;"leer";f
12147;384;0;0;0;0;f;f;f;f;f;"leer";f
12148;384;0;0;0;0;f;f;f;f;f;"leer";f
12149;384;0;0;0;0;f;f;f;f;f;"leer";f
12945;384;40;0;3;0;f;f;f;f;f;"leer
";f
5567;380;0;0;0;0;f;f;f;f;f;"leer
";f
12150;384;0;0;0;0;f;f;f;f;f;"leer";f
11967;384;0;0;0;0;f;f;f;f;f;"leer";f
11968;384;0;0;0;0;f;f;f;f;f;"leer";f
11969;384;0;0;0;0;f;f;f;f;f;"leer";f
11970;384;0;0;0;0;f;f;f;f;f;"leer";f
11974;384;0;0;0;0;f;f;f;f;f;"leer";f
11980;384;0;0;0;0;f;f;f;f;f;"leer";f
11982;384;0;0;0;0;f;f;f;f;f;"leer";f
11983;384;0;0;0;0;f;f;f;f;f;"leer";f
11984;384;0;0;0;0;f;f;f;f;f;"leer";f
11985;384;0;0;0;0;f;f;f;f;f;"leer";f
11986;384;0;0;0;0;f;f;f;f;f;"leer";f
11987;384;0;0;0;0;f;f;f;f;f;"leer";f
11988;384;0;0;0;0;f;f;f;f;f;"leer";f
11989;384;0;0;0;0;f;f;f;f;f;"leer";f
11990;384;0;0;0;0;f;f;f;f;f;"leer";f
11991;384;0;0;0;0;f;f;f;f;f;"leer";f
11993;384;0;0;0;0;f;f;f;f;f;"leer";f
11994;384;0;0;0;0;f;f;f;f;f;"leer";f
11995;384;0;0;0;0;f;f;f;f;f;"leer";f
11996;384;0;0;0;0;f;f;f;f;f;"leer";f
11997;384;0;0;0;0;f;f;f;f;f;"leer";f
11998;384;0;0;0;0;f;f;f;f;f;"leer";f
11999;384;0;0;0;0;f;f;f;f;f;"leer";f
12000;384;0;0;0;0;f;f;f;f;f;"leer";f
12001;384;0;0;0;0;f;f;f;f;f;"leer";f
12002;384;0;0;0;0;f;f;f;f;f;"leer";f
12003;384;0;0;0;0;f;f;f;f;f;"leer";f
12004;384;0;0;0;0;f;f;f;f;f;"leer";f
12005;384;0;0;0;0;f;f;f;f;f;"leer";f
12006;384;0;0;0;0;f;f;f;f;f;"leer";f
12007;384;0;0;0;0;f;f;f;f;f;"leer";f
12008;384;0;0;0;0;f;f;f;f;f;"leer";f
12009;384;0;0;0;0;f;f;f;f;f;"leer";f
12010;384;0;0;0;0;f;f;f;f;f;"leer";f
12011;384;0;0;0;0;f;f;f;f;f;"leer";f
12012;384;0;0;0;0;f;f;f;f;f;"leer";f
12013;384;0;0;0;0;f;f;f;f;f;"leer";f
12014;384;0;0;0;0;f;f;f;f;f;"leer";f
12015;384;0;0;0;0;f;f;f;f;f;"leer";f
12016;384;0;0;0;0;f;f;f;f;f;"leer";f
12017;384;0;0;0;0;f;f;f;f;f;"leer";f
12018;384;0;0;0;0;f;f;f;f;f;"leer";f
12019;384;0;0;0;0;f;f;f;f;f;"leer";f
12020;384;0;0;0;0;f;f;f;f;f;"leer";f
12021;384;0;0;0;0;f;f;f;f;f;"leer";f
12022;384;0;0;0;0;f;f;f;f;f;"leer";f
12023;384;0;0;0;0;f;f;f;f;f;"leer";f
12024;384;0;0;0;0;f;f;f;f;f;"leer";f
12025;384;0;0;0;0;f;f;f;f;f;"leer";f
12026;384;0;0;0;0;f;f;f;f;f;"leer";f
12027;384;0;0;0;0;f;f;f;f;f;"leer";f
12028;384;0;0;0;0;f;f;f;f;f;"leer";f
12029;384;0;0;0;0;f;f;f;f;f;"leer";f
12030;384;0;0;0;0;f;f;f;f;f;"leer";f
12031;384;0;0;0;0;f;f;f;f;f;"leer";f
12032;384;0;0;0;0;f;f;f;f;f;"leer";f
12033;384;0;0;0;0;f;f;f;f;f;"leer";f
12034;384;0;0;0;0;f;f;f;f;f;"leer";f
12036;384;0;0;0;0;f;f;f;f;f;"leer";f
12037;384;0;0;0;0;f;f;f;f;f;"leer";f
12038;384;0;0;0;0;f;f;f;f;f;"leer";f
12040;384;0;0;0;0;f;f;f;f;f;"leer";f
12041;384;0;0;0;0;f;f;f;f;f;"leer";f
12042;384;0;0;0;0;f;f;f;f;f;"leer";f
12043;384;0;0;0;0;f;f;f;f;f;"leer";f
12044;384;0;0;0;0;f;f;f;f;f;"leer";f
12045;384;0;0;0;0;f;f;f;f;f;"leer";f
12046;384;0;0;0;0;f;f;f;f;f;"leer";f
12047;384;0;0;0;0;f;f;f;f;f;"leer";f
12048;384;0;0;0;0;f;f;f;f;f;"leer";f
12049;384;0;0;0;0;f;f;f;f;f;"leer";f
12050;384;0;0;0;0;f;f;f;f;f;"leer";f
12051;384;0;0;0;0;f;f;f;f;f;"leer";f
12052;384;0;0;0;0;f;f;f;f;f;"leer";f
12053;384;0;0;0;0;f;f;f;f;f;"leer";f
12054;384;0;0;0;0;f;f;f;f;f;"leer";f
12944;384;60;0;3;0;f;f;f;f;f;"leer
";f
5568;380;0;0;0;0;f;f;f;f;f;"leer
";f
12055;384;0;0;0;0;f;f;f;f;f;"leer";f
12056;384;0;0;0;0;f;f;f;f;f;"leer";f
12057;384;0;0;0;0;f;f;f;f;f;"leer";f
1398;384;31;0;1.7;1;f;f;f;f;f;"Hügel abgetragen.
/angeblich ein ""Fürstenhügel""


";f
12058;384;0;0;0;0;f;f;f;f;f;"leer";f
11875;384;0;0;0;0;f;f;f;f;f;"leer";f
11876;384;0;0;0;0;f;f;f;f;f;"leer";f
11877;384;0;0;0;0;f;f;f;f;f;"leer";f
11878;384;0;0;0;0;f;f;f;f;f;"leer";f
11879;384;0;0;0;0;f;f;f;f;f;"leer";f
11880;384;0;0;0;0;f;f;f;f;f;"leer";f
11881;384;0;0;0;0;f;f;f;f;f;"leer";f
